row_id,species
IRIS-SCORE-00801,versicolor
IRIS-SCORE-00802,versicolor
IRIS-SCORE-00803,versicolor
IRIS-SCORE-00804,versicolor
IRIS-SCORE-00805,versicolor
IRIS-SCORE-00806,versicolor
IRIS-SCORE-00807,virginica
IRIS-SCORE-00808,versicolor
IRIS-SCORE-00809,versicolor
IRIS-SCORE-00810,virginica
IRIS-SCORE-00811,versicolor
IRIS-SCORE-00812,virginica
IRIS-SCORE-00813,versicolor
IRIS-SCORE-00814,versicolor
IRIS-SCORE-00815,versicolor
IRIS-SCORE-00816,versicolor
IRIS-SCORE-00817,versicolor
IRIS-SCORE-00818,versicolor
IRIS-SCORE-00819,virginica
IRIS-SCORE-00820,virginica
IRIS-SCORE-00821,versicolor
IRIS-SCORE-00822,virginica
IRIS-SCORE-00823,virginica
IRIS-SCORE-00824,virginica
IRIS-SCORE-00825,virginica
IRIS-SCORE-00826,virginica
IRIS-SCORE-00827,versicolor
IRIS-SCORE-00828,versicolor
IRIS-SCORE-00829,versicolor
IRIS-SCORE-00830,versicolor
IRIS-SCORE-00831,virginica
IRIS-SCORE-00832,versicolor
IRIS-SCORE-00833,virginica
IRIS-SCORE-00834,virginica
IRIS-SCORE-00835,virginica
IRIS-SCORE-00836,virginica
IRIS-SCORE-00837,virginica
IRIS-SCORE-00838,virginica
IRIS-SCORE-00839,virginica
IRIS-SCORE-00840,virginica
IRIS-SCORE-00841,versicolor
IRIS-SCORE-00842,virginica
IRIS-SCORE-00843,versicolor
IRIS-SCORE-00844,virginica
IRIS-SCORE-00845,versicolor
IRIS-SCORE-00846,virginica
IRIS-SCORE-00847,virginica
IRIS-SCORE-00848,versicolor
IRIS-SCORE-00849,virginica
IRIS-SCORE-00850,virginica
IRIS-SCORE-00851,versicolor
IRIS-SCORE-00852,virginica
IRIS-SCORE-00853,versicolor
IRIS-SCORE-00854,virginica
IRIS-SCORE-00855,virginica
IRIS-SCORE-00856,versicolor
IRIS-SCORE-00857,versicolor
IRIS-SCORE-00858,virginica
IRIS-SCORE-00859,versicolor
IRIS-SCORE-00860,versicolor
IRIS-SCORE-00861,versicolor
IRIS-SCORE-00862,versicolor
IRIS-SCORE-00863,virginica
IRIS-SCORE-00864,virginica
IRIS-SCORE-00865,virginica
IRIS-SCORE-00866,virginica
IRIS-SCORE-00867,virginica
IRIS-SCORE-00868,virginica
IRIS-SCORE-00869,versicolor
IRIS-SCORE-00870,virginica
IRIS-SCORE-00871,virginica
IRIS-SCORE-00872,versicolor
IRIS-SCORE-00873,virginica
IRIS-SCORE-00874,virginica
IRIS-SCORE-00875,virginica
IRIS-SCORE-00876,virginica
IRIS-SCORE-00877,virginica
IRIS-SCORE-00878,virginica
IRIS-SCORE-00879,versicolor
IRIS-SCORE-00880,virginica
IRIS-SCORE-00881,virginica
IRIS-SCORE-00882,virginica
IRIS-SCORE-00883,virginica
IRIS-SCORE-00884,versicolor
IRIS-SCORE-00885,virginica
IRIS-SCORE-00886,virginica
IRIS-SCORE-00887,virginica
IRIS-SCORE-00888,versicolor
IRIS-SCORE-00889,virginica
IRIS-SCORE-00890,versicolor
IRIS-SCORE-00891,virginica
IRIS-SCORE-00892,virginica
IRIS-SCORE-00893,versicolor
IRIS-SCORE-00894,virginica
IRIS-SCORE-00895,virginica
IRIS-SCORE-00896,versicolor
IRIS-SCORE-00897,versicolor
IRIS-SCORE-00898,virginica
IRIS-SCORE-00899,virginica
IRIS-SCORE-00900,versicolor
IRIS-SCORE-00901,versicolor
IRIS-SCORE-00902,virginica
IRIS-SCORE-00903,versicolor
IRIS-SCORE-00904,virginica
IRIS-SCORE-00905,virginica
IRIS-SCORE-00906,versicolor
IRIS-SCORE-00907,versicolor
IRIS-SCORE-00908,virginica
IRIS-SCORE-00909,versicolor
IRIS-SCORE-00910,virginica
IRIS-SCORE-00911,versicolor
IRIS-SCORE-00912,virginica
IRIS-SCORE-00913,virginica
IRIS-SCORE-00914,virginica
IRIS-SCORE-00915,virginica
IRIS-SCORE-00916,versicolor
IRIS-SCORE-00917,virginica
IRIS-SCORE-00918,virginica
IRIS-SCORE-00919,virginica
IRIS-SCORE-00920,virginica
IRIS-SCORE-00921,versicolor
IRIS-SCORE-00922,virginica
IRIS-SCORE-00923,virginica
IRIS-SCORE-00924,virginica
IRIS-SCORE-00925,virginica
IRIS-SCORE-00926,virginica
IRIS-SCORE-00927,versicolor
IRIS-SCORE-00928,versicolor
IRIS-SCORE-00929,versicolor
IRIS-SCORE-00930,virginica
IRIS-SCORE-00931,versicolor
IRIS-SCORE-00932,versicolor
IRIS-SCORE-00933,virginica
IRIS-SCORE-00934,virginica
IRIS-SCORE-00935,versicolor
IRIS-SCORE-00936,versicolor
IRIS-SCORE-00937,versicolor
IRIS-SCORE-00938,versicolor
IRIS-SCORE-00939,versicolor
IRIS-SCORE-00940,virginica
IRIS-SCORE-00941,virginica
IRIS-SCORE-00942,virginica
IRIS-SCORE-00943,versicolor
IRIS-SCORE-00944,virginica
IRIS-SCORE-00945,versicolor
IRIS-SCORE-00946,virginica
IRIS-SCORE-00947,virginica
IRIS-SCORE-00948,virginica
IRIS-SCORE-00949,versicolor
IRIS-SCORE-00950,virginica
IRIS-SCORE-00951,versicolor
IRIS-SCORE-00952,versicolor
IRIS-SCORE-00953,versicolor
IRIS-SCORE-00954,versicolor
IRIS-SCORE-00955,virginica
IRIS-SCORE-00956,versicolor
IRIS-SCORE-00957,virginica
IRIS-SCORE-00958,versicolor
IRIS-SCORE-00959,virginica
IRIS-SCORE-00960,versicolor
IRIS-SCORE-00961,virginica
IRIS-SCORE-00962,versicolor
IRIS-SCORE-00963,versicolor
IRIS-SCORE-00964,virginica
IRIS-SCORE-00965,versicolor
IRIS-SCORE-00966,virginica
IRIS-SCORE-00967,virginica
IRIS-SCORE-00968,virginica
IRIS-SCORE-00969,versicolor
IRIS-SCORE-00970,versicolor
IRIS-SCORE-00971,versicolor
IRIS-SCORE-00972,virginica
IRIS-SCORE-00973,versicolor
IRIS-SCORE-00974,versicolor
IRIS-SCORE-00975,virginica
IRIS-SCORE-00976,versicolor
IRIS-SCORE-00977,virginica
IRIS-SCORE-00978,virginica
IRIS-SCORE-00979,versicolor
IRIS-SCORE-00980,versicolor
IRIS-SCORE-00981,virginica
IRIS-SCORE-00982,virginica
IRIS-SCORE-00983,versicolor
IRIS-SCORE-00984,versicolor
IRIS-SCORE-00985,versicolor
IRIS-SCORE-00986,virginica
IRIS-SCORE-00987,versicolor
IRIS-SCORE-00988,versicolor
IRIS-SCORE-00989,versicolor
IRIS-SCORE-00990,virginica
IRIS-SCORE-00991,versicolor
IRIS-SCORE-00992,versicolor
IRIS-SCORE-00993,versicolor
IRIS-SCORE-00994,virginica
IRIS-SCORE-00995,virginica
IRIS-SCORE-00996,versicolor
IRIS-SCORE-00997,virginica
IRIS-SCORE-00998,versicolor
IRIS-SCORE-00999,virginica
IRIS-SCORE-01000,versicolor
IRIS-SCORE-01001,virginica
IRIS-SCORE-01002,versicolor
IRIS-SCORE-01003,virginica
IRIS-SCORE-01004,virginica
IRIS-SCORE-01005,versicolor
IRIS-SCORE-01006,versicolor
IRIS-SCORE-01007,virginica
IRIS-SCORE-01008,virginica
IRIS-SCORE-01009,versicolor
IRIS-SCORE-01010,versicolor
IRIS-SCORE-01011,versicolor
IRIS-SCORE-01012,virginica
IRIS-SCORE-01013,virginica
IRIS-SCORE-01014,versicolor
IRIS-SCORE-01015,versicolor
IRIS-SCORE-01016,virginica
IRIS-SCORE-01017,versicolor
IRIS-SCORE-01018,versicolor
IRIS-SCORE-01019,versicolor
IRIS-SCORE-01020,virginica
IRIS-SCORE-01021,virginica
IRIS-SCORE-01022,versicolor
IRIS-SCORE-01023,virginica
IRIS-SCORE-01024,virginica
IRIS-SCORE-01025,versicolor
IRIS-SCORE-01026,versicolor
IRIS-SCORE-01027,virginica
IRIS-SCORE-01028,virginica
IRIS-SCORE-01029,virginica
IRIS-SCORE-01030,versicolor
IRIS-SCORE-01031,virginica
IRIS-SCORE-01032,virginica
IRIS-SCORE-01033,versicolor
IRIS-SCORE-01034,virginica
IRIS-SCORE-01035,virginica
IRIS-SCORE-01036,virginica
IRIS-SCORE-01037,versicolor
IRIS-SCORE-01038,versicolor
IRIS-SCORE-01039,versicolor
IRIS-SCORE-01040,virginica
IRIS-SCORE-01041,virginica
IRIS-SCORE-01042,versicolor
IRIS-SCORE-01043,virginica
IRIS-SCORE-01044,versicolor
IRIS-SCORE-01045,virginica
IRIS-SCORE-01046,virginica
IRIS-SCORE-01047,versicolor
IRIS-SCORE-01048,virginica
IRIS-SCORE-01049,virginica
IRIS-SCORE-01050,virginica
IRIS-SCORE-01051,versicolor
IRIS-SCORE-01052,versicolor
IRIS-SCORE-01053,versicolor
IRIS-SCORE-01054,virginica
IRIS-SCORE-01055,versicolor
IRIS-SCORE-01056,virginica
IRIS-SCORE-01057,versicolor
IRIS-SCORE-01058,virginica
IRIS-SCORE-01059,virginica
IRIS-SCORE-01060,versicolor
IRIS-SCORE-01061,versicolor
IRIS-SCORE-01062,virginica
IRIS-SCORE-01063,versicolor
IRIS-SCORE-01064,virginica
IRIS-SCORE-01065,versicolor
IRIS-SCORE-01066,versicolor
IRIS-SCORE-01067,virginica
IRIS-SCORE-01068,virginica
IRIS-SCORE-01069,virginica
IRIS-SCORE-01070,virginica
IRIS-SCORE-01071,virginica
IRIS-SCORE-01072,virginica
IRIS-SCORE-01073,versicolor
IRIS-SCORE-01074,versicolor
IRIS-SCORE-01075,versicolor
IRIS-SCORE-01076,virginica
IRIS-SCORE-01077,virginica
IRIS-SCORE-01078,versicolor
IRIS-SCORE-01079,virginica
IRIS-SCORE-01080,virginica
IRIS-SCORE-01081,versicolor
IRIS-SCORE-01082,virginica
IRIS-SCORE-01083,virginica
IRIS-SCORE-01084,versicolor
IRIS-SCORE-01085,virginica
IRIS-SCORE-01086,versicolor
IRIS-SCORE-01087,virginica
IRIS-SCORE-01088,versicolor
IRIS-SCORE-01089,virginica
IRIS-SCORE-01090,virginica
IRIS-SCORE-01091,virginica
IRIS-SCORE-01092,versicolor
IRIS-SCORE-01093,virginica
IRIS-SCORE-01094,virginica
IRIS-SCORE-01095,versicolor
IRIS-SCORE-01096,versicolor
IRIS-SCORE-01097,virginica
IRIS-SCORE-01098,virginica
IRIS-SCORE-01099,virginica
IRIS-SCORE-01100,virginica
IRIS-SCORE-01101,versicolor
IRIS-SCORE-01102,versicolor
IRIS-SCORE-01103,versicolor
IRIS-SCORE-01104,virginica
IRIS-SCORE-01105,virginica
IRIS-SCORE-01106,versicolor
IRIS-SCORE-01107,versicolor
IRIS-SCORE-01108,versicolor
IRIS-SCORE-01109,virginica
IRIS-SCORE-01110,virginica
IRIS-SCORE-01111,versicolor
IRIS-SCORE-01112,versicolor
IRIS-SCORE-01113,virginica
IRIS-SCORE-01114,virginica
IRIS-SCORE-01115,versicolor
IRIS-SCORE-01116,virginica
IRIS-SCORE-01117,versicolor
IRIS-SCORE-01118,virginica
IRIS-SCORE-01119,virginica
IRIS-SCORE-01120,virginica
IRIS-SCORE-01121,virginica
IRIS-SCORE-01122,versicolor
IRIS-SCORE-01123,virginica
IRIS-SCORE-01124,virginica
IRIS-SCORE-01125,virginica
IRIS-SCORE-01126,virginica
IRIS-SCORE-01127,virginica
IRIS-SCORE-01128,versicolor
IRIS-SCORE-01129,virginica
IRIS-SCORE-01130,virginica
IRIS-SCORE-01131,virginica
IRIS-SCORE-01132,versicolor
IRIS-SCORE-01133,versicolor
IRIS-SCORE-01134,versicolor
IRIS-SCORE-01135,virginica
IRIS-SCORE-01136,virginica
IRIS-SCORE-01137,virginica
IRIS-SCORE-01138,versicolor
IRIS-SCORE-01139,virginica
IRIS-SCORE-01140,versicolor
IRIS-SCORE-01141,virginica
IRIS-SCORE-01142,versicolor
IRIS-SCORE-01143,virginica
IRIS-SCORE-01144,versicolor
IRIS-SCORE-01145,virginica
IRIS-SCORE-01146,versicolor
IRIS-SCORE-01147,versicolor
IRIS-SCORE-01148,virginica
IRIS-SCORE-01149,virginica
IRIS-SCORE-01150,virginica
IRIS-SCORE-01151,versicolor
IRIS-SCORE-01152,versicolor
IRIS-SCORE-01153,virginica
IRIS-SCORE-01154,virginica
IRIS-SCORE-01155,versicolor
IRIS-SCORE-01156,virginica
IRIS-SCORE-01157,virginica
IRIS-SCORE-01158,versicolor
IRIS-SCORE-01159,versicolor
IRIS-SCORE-01160,versicolor
IRIS-SCORE-01161,virginica
IRIS-SCORE-01162,virginica
IRIS-SCORE-01163,versicolor
IRIS-SCORE-01164,virginica
IRIS-SCORE-01165,virginica
IRIS-SCORE-01166,versicolor
IRIS-SCORE-01167,versicolor
IRIS-SCORE-01168,versicolor
IRIS-SCORE-01169,virginica
IRIS-SCORE-01170,virginica
IRIS-SCORE-01171,versicolor
IRIS-SCORE-01172,versicolor
IRIS-SCORE-01173,versicolor
IRIS-SCORE-01174,versicolor
IRIS-SCORE-01175,versicolor
IRIS-SCORE-01176,virginica
IRIS-SCORE-01177,versicolor
IRIS-SCORE-01178,virginica
IRIS-SCORE-01179,versicolor
IRIS-SCORE-01180,virginica
IRIS-SCORE-01181,versicolor
IRIS-SCORE-01182,versicolor
IRIS-SCORE-01183,virginica
IRIS-SCORE-01184,versicolor
IRIS-SCORE-01185,virginica
IRIS-SCORE-01186,versicolor
IRIS-SCORE-01187,versicolor
IRIS-SCORE-01188,virginica
IRIS-SCORE-01189,virginica
IRIS-SCORE-01190,versicolor
IRIS-SCORE-01191,virginica
IRIS-SCORE-01192,virginica
IRIS-SCORE-01193,versicolor
IRIS-SCORE-01194,versicolor
IRIS-SCORE-01195,versicolor
IRIS-SCORE-01196,virginica
IRIS-SCORE-01197,virginica
IRIS-SCORE-01198,virginica
IRIS-SCORE-01199,versicolor
IRIS-SCORE-01200,versicolor
IRIS-SCORE-01201,versicolor
IRIS-SCORE-01202,versicolor
IRIS-SCORE-01203,virginica
IRIS-SCORE-01204,versicolor
IRIS-SCORE-01205,versicolor
IRIS-SCORE-01206,virginica
IRIS-SCORE-01207,versicolor
IRIS-SCORE-01208,virginica
IRIS-SCORE-01209,virginica
IRIS-SCORE-01210,versicolor
IRIS-SCORE-01211,versicolor
IRIS-SCORE-01212,virginica
IRIS-SCORE-01213,versicolor
IRIS-SCORE-01214,versicolor
IRIS-SCORE-01215,versicolor
IRIS-SCORE-01216,versicolor
IRIS-SCORE-01217,versicolor
IRIS-SCORE-01218,versicolor
IRIS-SCORE-01219,versicolor
IRIS-SCORE-01220,virginica
IRIS-SCORE-01221,virginica
IRIS-SCORE-01222,versicolor
IRIS-SCORE-01223,virginica
IRIS-SCORE-01224,virginica
IRIS-SCORE-01225,virginica
IRIS-SCORE-01226,versicolor
IRIS-SCORE-01227,versicolor
IRIS-SCORE-01228,versicolor
IRIS-SCORE-01229,virginica
IRIS-SCORE-01230,versicolor
IRIS-SCORE-01231,versicolor
IRIS-SCORE-01232,virginica
IRIS-SCORE-01233,versicolor
IRIS-SCORE-01234,versicolor
IRIS-SCORE-01235,virginica
IRIS-SCORE-01236,virginica
IRIS-SCORE-01237,virginica
IRIS-SCORE-01238,versicolor
IRIS-SCORE-01239,versicolor
IRIS-SCORE-01240,virginica
IRIS-SCORE-01241,versicolor
IRIS-SCORE-01242,versicolor
IRIS-SCORE-01243,virginica
IRIS-SCORE-01244,virginica
IRIS-SCORE-01245,versicolor
IRIS-SCORE-01246,virginica
IRIS-SCORE-01247,versicolor
IRIS-SCORE-01248,versicolor
IRIS-SCORE-01249,versicolor
IRIS-SCORE-01250,versicolor
IRIS-SCORE-01251,versicolor
IRIS-SCORE-01252,versicolor
IRIS-SCORE-01253,versicolor
IRIS-SCORE-01254,versicolor
IRIS-SCORE-01255,virginica
IRIS-SCORE-01256,versicolor
IRIS-SCORE-01257,virginica
IRIS-SCORE-01258,virginica
IRIS-SCORE-01259,versicolor
IRIS-SCORE-01260,virginica
IRIS-SCORE-01261,virginica
IRIS-SCORE-01262,versicolor
IRIS-SCORE-01263,versicolor
IRIS-SCORE-01264,virginica
IRIS-SCORE-01265,virginica
IRIS-SCORE-01266,versicolor
IRIS-SCORE-01267,virginica
IRIS-SCORE-01268,versicolor
IRIS-SCORE-01269,virginica
IRIS-SCORE-01270,virginica
IRIS-SCORE-01271,versicolor
IRIS-SCORE-01272,virginica
IRIS-SCORE-01273,versicolor
IRIS-SCORE-01274,versicolor
IRIS-SCORE-01275,versicolor
IRIS-SCORE-01276,virginica
IRIS-SCORE-01277,virginica
IRIS-SCORE-01278,versicolor
IRIS-SCORE-01279,versicolor
IRIS-SCORE-01280,virginica
IRIS-SCORE-01281,versicolor
IRIS-SCORE-01282,versicolor
IRIS-SCORE-01283,versicolor
IRIS-SCORE-01284,virginica
IRIS-SCORE-01285,virginica
IRIS-SCORE-01286,virginica
IRIS-SCORE-01287,virginica
IRIS-SCORE-01288,versicolor
IRIS-SCORE-01289,versicolor
IRIS-SCORE-01290,versicolor
IRIS-SCORE-01291,versicolor
IRIS-SCORE-01292,versicolor
IRIS-SCORE-01293,versicolor
IRIS-SCORE-01294,virginica
IRIS-SCORE-01295,virginica
IRIS-SCORE-01296,versicolor
IRIS-SCORE-01297,versicolor
IRIS-SCORE-01298,virginica
IRIS-SCORE-01299,versicolor
IRIS-SCORE-01300,virginica
IRIS-SCORE-01301,virginica
IRIS-SCORE-01302,virginica
IRIS-SCORE-01303,versicolor
IRIS-SCORE-01304,versicolor
IRIS-SCORE-01305,virginica
IRIS-SCORE-01306,virginica
IRIS-SCORE-01307,versicolor
IRIS-SCORE-01308,versicolor
IRIS-SCORE-01309,virginica
IRIS-SCORE-01310,virginica
IRIS-SCORE-01311,versicolor
IRIS-SCORE-01312,virginica
IRIS-SCORE-01313,versicolor
IRIS-SCORE-01314,versicolor
IRIS-SCORE-01315,versicolor
IRIS-SCORE-01316,virginica
IRIS-SCORE-01317,versicolor
IRIS-SCORE-01318,versicolor
IRIS-SCORE-01319,versicolor
IRIS-SCORE-01320,versicolor
IRIS-SCORE-01321,virginica
IRIS-SCORE-01322,versicolor
IRIS-SCORE-01323,virginica
IRIS-SCORE-01324,versicolor
IRIS-SCORE-01325,virginica
IRIS-SCORE-01326,virginica
IRIS-SCORE-01327,virginica
IRIS-SCORE-01328,virginica
IRIS-SCORE-01329,virginica
IRIS-SCORE-01330,versicolor
IRIS-SCORE-01331,virginica
IRIS-SCORE-01332,versicolor
IRIS-SCORE-01333,versicolor
IRIS-SCORE-01334,virginica
IRIS-SCORE-01335,virginica
IRIS-SCORE-01336,versicolor
IRIS-SCORE-01337,versicolor
IRIS-SCORE-01338,virginica
IRIS-SCORE-01339,versicolor
IRIS-SCORE-01340,versicolor
IRIS-SCORE-01341,versicolor
IRIS-SCORE-01342,virginica
IRIS-SCORE-01343,virginica
IRIS-SCORE-01344,versicolor
IRIS-SCORE-01345,versicolor
IRIS-SCORE-01346,versicolor
IRIS-SCORE-01347,virginica
IRIS-SCORE-01348,virginica
IRIS-SCORE-01349,versicolor
IRIS-SCORE-01350,versicolor
IRIS-SCORE-01351,versicolor
IRIS-SCORE-01352,virginica
IRIS-SCORE-01353,versicolor
IRIS-SCORE-01354,versicolor
IRIS-SCORE-01355,versicolor
IRIS-SCORE-01356,virginica
IRIS-SCORE-01357,virginica
IRIS-SCORE-01358,versicolor
IRIS-SCORE-01359,virginica
IRIS-SCORE-01360,versicolor
IRIS-SCORE-01361,versicolor
IRIS-SCORE-01362,virginica
IRIS-SCORE-01363,versicolor
IRIS-SCORE-01364,versicolor
IRIS-SCORE-01365,virginica
IRIS-SCORE-01366,versicolor
IRIS-SCORE-01367,versicolor
IRIS-SCORE-01368,versicolor
IRIS-SCORE-01369,virginica
IRIS-SCORE-01370,virginica
IRIS-SCORE-01371,versicolor
IRIS-SCORE-01372,virginica
IRIS-SCORE-01373,versicolor
IRIS-SCORE-01374,versicolor
IRIS-SCORE-01375,versicolor
IRIS-SCORE-01376,versicolor
IRIS-SCORE-01377,versicolor
IRIS-SCORE-01378,versicolor
IRIS-SCORE-01379,versicolor
IRIS-SCORE-01380,versicolor
IRIS-SCORE-01381,virginica
IRIS-SCORE-01382,virginica
IRIS-SCORE-01383,virginica
IRIS-SCORE-01384,versicolor
IRIS-SCORE-01385,virginica
IRIS-SCORE-01386,virginica
IRIS-SCORE-01387,virginica
IRIS-SCORE-01388,virginica
IRIS-SCORE-01389,virginica
IRIS-SCORE-01390,virginica
IRIS-SCORE-01391,versicolor
IRIS-SCORE-01392,versicolor
IRIS-SCORE-01393,versicolor
IRIS-SCORE-01394,versicolor
IRIS-SCORE-01395,versicolor
IRIS-SCORE-01396,virginica
IRIS-SCORE-01397,virginica
IRIS-SCORE-01398,virginica
IRIS-SCORE-01399,versicolor
IRIS-SCORE-01400,virginica
IRIS-SCORE-01401,versicolor
IRIS-SCORE-01402,versicolor
IRIS-SCORE-01403,versicolor
IRIS-SCORE-01404,virginica
IRIS-SCORE-01405,versicolor
IRIS-SCORE-01406,virginica
IRIS-SCORE-01407,versicolor
IRIS-SCORE-01408,virginica
IRIS-SCORE-01409,versicolor
IRIS-SCORE-01410,versicolor
IRIS-SCORE-01411,virginica
IRIS-SCORE-01412,versicolor
IRIS-SCORE-01413,versicolor
IRIS-SCORE-01414,versicolor
IRIS-SCORE-01415,versicolor
IRIS-SCORE-01416,virginica
IRIS-SCORE-01417,virginica
IRIS-SCORE-01418,versicolor
IRIS-SCORE-01419,versicolor
IRIS-SCORE-01420,versicolor
IRIS-SCORE-01421,versicolor
IRIS-SCORE-01422,virginica
IRIS-SCORE-01423,versicolor
IRIS-SCORE-01424,virginica
IRIS-SCORE-01425,versicolor
IRIS-SCORE-01426,virginica
IRIS-SCORE-01427,virginica
IRIS-SCORE-01428,versicolor
IRIS-SCORE-01429,virginica
IRIS-SCORE-01430,versicolor
IRIS-SCORE-01431,versicolor
IRIS-SCORE-01432,versicolor
IRIS-SCORE-01433,virginica
IRIS-SCORE-01434,virginica
IRIS-SCORE-01435,versicolor
IRIS-SCORE-01436,virginica
IRIS-SCORE-01437,versicolor
IRIS-SCORE-01438,versicolor
IRIS-SCORE-01439,virginica
IRIS-SCORE-01440,virginica
IRIS-SCORE-01441,versicolor
IRIS-SCORE-01442,versicolor
IRIS-SCORE-01443,virginica
IRIS-SCORE-01444,virginica
IRIS-SCORE-01445,virginica
IRIS-SCORE-01446,versicolor
IRIS-SCORE-01447,versicolor
IRIS-SCORE-01448,versicolor
IRIS-SCORE-01449,virginica
IRIS-SCORE-01450,virginica
IRIS-SCORE-01451,virginica
IRIS-SCORE-01452,versicolor
IRIS-SCORE-01453,versicolor
IRIS-SCORE-01454,versicolor
IRIS-SCORE-01455,virginica
IRIS-SCORE-01456,virginica
IRIS-SCORE-01457,virginica
IRIS-SCORE-01458,virginica
IRIS-SCORE-01459,virginica
IRIS-SCORE-01460,virginica
IRIS-SCORE-01461,versicolor
IRIS-SCORE-01462,virginica
IRIS-SCORE-01463,virginica
IRIS-SCORE-01464,virginica
IRIS-SCORE-01465,versicolor
IRIS-SCORE-01466,versicolor
IRIS-SCORE-01467,versicolor
IRIS-SCORE-01468,versicolor
IRIS-SCORE-01469,virginica
IRIS-SCORE-01470,virginica
IRIS-SCORE-01471,virginica
IRIS-SCORE-01472,versicolor
IRIS-SCORE-01473,virginica
IRIS-SCORE-01474,virginica
IRIS-SCORE-01475,virginica
IRIS-SCORE-01476,virginica
IRIS-SCORE-01477,virginica
IRIS-SCORE-01478,virginica
IRIS-SCORE-01479,virginica
IRIS-SCORE-01480,virginica
IRIS-SCORE-01481,virginica
IRIS-SCORE-01482,versicolor
IRIS-SCORE-01483,virginica
IRIS-SCORE-01484,versicolor
IRIS-SCORE-01485,virginica
IRIS-SCORE-01486,versicolor
IRIS-SCORE-01487,virginica
IRIS-SCORE-01488,virginica
IRIS-SCORE-01489,virginica
IRIS-SCORE-01490,versicolor
IRIS-SCORE-01491,versicolor
IRIS-SCORE-01492,virginica
IRIS-SCORE-01493,versicolor
IRIS-SCORE-01494,versicolor
IRIS-SCORE-01495,virginica
IRIS-SCORE-01496,virginica
IRIS-SCORE-01497,versicolor
IRIS-SCORE-01498,versicolor
IRIS-SCORE-01499,versicolor
IRIS-SCORE-01500,virginica
IRIS-SCORE-01501,versicolor
IRIS-SCORE-01502,versicolor
IRIS-SCORE-01503,versicolor
IRIS-SCORE-01504,virginica
IRIS-SCORE-01505,versicolor
IRIS-SCORE-01506,virginica
IRIS-SCORE-01507,versicolor
IRIS-SCORE-01508,versicolor
IRIS-SCORE-01509,virginica
IRIS-SCORE-01510,versicolor
IRIS-SCORE-01511,versicolor
IRIS-SCORE-01512,versicolor
IRIS-SCORE-01513,virginica
IRIS-SCORE-01514,versicolor
IRIS-SCORE-01515,virginica
IRIS-SCORE-01516,virginica
IRIS-SCORE-01517,versicolor
IRIS-SCORE-01518,versicolor
IRIS-SCORE-01519,versicolor
IRIS-SCORE-01520,virginica
IRIS-SCORE-01521,virginica
IRIS-SCORE-01522,versicolor
IRIS-SCORE-01523,virginica
IRIS-SCORE-01524,versicolor
IRIS-SCORE-01525,virginica
IRIS-SCORE-01526,versicolor
IRIS-SCORE-01527,virginica
IRIS-SCORE-01528,virginica
IRIS-SCORE-01529,versicolor
IRIS-SCORE-01530,virginica
IRIS-SCORE-01531,versicolor
IRIS-SCORE-01532,versicolor
IRIS-SCORE-01533,versicolor
IRIS-SCORE-01534,versicolor
IRIS-SCORE-01535,virginica
IRIS-SCORE-01536,virginica
IRIS-SCORE-01537,versicolor
IRIS-SCORE-01538,versicolor
IRIS-SCORE-01539,virginica
IRIS-SCORE-01540,virginica
IRIS-SCORE-01541,versicolor
IRIS-SCORE-01542,virginica
IRIS-SCORE-01543,virginica
IRIS-SCORE-01544,virginica
IRIS-SCORE-01545,versicolor
IRIS-SCORE-01546,versicolor
IRIS-SCORE-01547,virginica
IRIS-SCORE-01548,versicolor
IRIS-SCORE-01549,versicolor
IRIS-SCORE-01550,virginica
IRIS-SCORE-01551,virginica
IRIS-SCORE-01552,versicolor
IRIS-SCORE-01553,virginica
IRIS-SCORE-01554,versicolor
IRIS-SCORE-01555,versicolor
IRIS-SCORE-01556,versicolor
IRIS-SCORE-01557,versicolor
IRIS-SCORE-01558,virginica
IRIS-SCORE-01559,virginica
IRIS-SCORE-01560,virginica
IRIS-SCORE-01561,virginica
IRIS-SCORE-01562,versicolor
IRIS-SCORE-01563,virginica
IRIS-SCORE-01564,virginica
IRIS-SCORE-01565,versicolor
IRIS-SCORE-01566,virginica
IRIS-SCORE-01567,virginica
IRIS-SCORE-01568,virginica
IRIS-SCORE-01569,virginica
IRIS-SCORE-01570,virginica
IRIS-SCORE-01571,versicolor
IRIS-SCORE-01572,virginica
IRIS-SCORE-01573,versicolor
IRIS-SCORE-01574,versicolor
IRIS-SCORE-01575,versicolor
IRIS-SCORE-01576,virginica
IRIS-SCORE-01577,virginica
IRIS-SCORE-01578,virginica
IRIS-SCORE-01579,virginica
IRIS-SCORE-01580,virginica
IRIS-SCORE-01581,virginica
IRIS-SCORE-01582,virginica
IRIS-SCORE-01583,versicolor
IRIS-SCORE-01584,versicolor
IRIS-SCORE-01585,versicolor
IRIS-SCORE-01586,versicolor
IRIS-SCORE-01587,versicolor
IRIS-SCORE-01588,versicolor
IRIS-SCORE-01589,virginica
IRIS-SCORE-01590,versicolor
IRIS-SCORE-01591,virginica
IRIS-SCORE-01592,versicolor
IRIS-SCORE-01593,virginica
IRIS-SCORE-01594,versicolor
IRIS-SCORE-01595,virginica
IRIS-SCORE-01596,versicolor
IRIS-SCORE-01597,versicolor
IRIS-SCORE-01598,versicolor
IRIS-SCORE-01599,virginica
