customer_id,snapshot_month,region,acquisition_channel,customer_segment,plan_type,age,tenure_months,household_income,credit_score,monthly_fee,avg_monthly_usage_gb,app_sessions_30d,support_tickets_90d,late_payments_12m,discount_pct,data_overage_charges,competitor_price_index,nps_score
CHURN-SCORE-00203,2026-08,central,organic,senior,premium,81,25,45581.92,669,65.86,104.66,26,0,0,10.24,0,0.97,77
CHURN-SCORE-00204,2026-09,north,paid_search,student,premium,26,54,28426.15,740,66.02,215.56,44,2,1,5.72,3.17,0.782,55
CHURN-SCORE-00205,2026-07,north,organic,family,basic,48,29,55519.19,699,44.99,63.08,14,1,0,8.38,3.01,0.914,59
CHURN-SCORE-00206,2026-08,north,retail,small_business,business,51,22,96111.52,581,181.17,310.6,80,1,1,10.28,13.24,1.264,30
CHURN-SCORE-00207,2026-09,east,partner,family,standard,49,44,76661.63,667,61.43,146.46,45,0,0,12.89,6.33,0.946,36
CHURN-SCORE-00208,2026-07,south,partner,family,standard,40,10,48825.43,693,59.63,102.81,31,0,1,16.6,0,0.953,48
CHURN-SCORE-00209,2026-08,south,organic,young_professional,premium,32,9,47413.15,666,80.98,127.56,33,1,0,12.48,0,1.022,58
CHURN-SCORE-00210,2026-09,central,partner,young_professional,premium,32,26,37371.8,704,87.55,145.81,19,0,0,6.05,0.59,0.898,53
CHURN-SCORE-00211,2026-07,south,partner,family,standard,43,59,58399.4,632,66.16,134.34,35,2,1,0,9.82,1.073,56
CHURN-SCORE-00212,2026-08,east,partner,senior,premium,72,33,51115.7,603,74.66,92.57,22,0,1,1.2,1.61,0.825,46
CHURN-SCORE-00213,2026-09,west,organic,senior,standard,77,47,76381.33,679,55.0,79.24,33,0,1,3.7,1.27,0.872,59
CHURN-SCORE-00214,2026-07,east,partner,student,standard,18,57,45878.27,606,48.85,130.86,34,1,0,1.62,1.51,0.925,19
CHURN-SCORE-00215,2026-08,east,partner,family,standard,41,37,76279.72,687,71.07,133.4,28,3,0,0,8.95,1.085,46
CHURN-SCORE-00216,2026-09,central,paid_search,student,basic,18,8,51719.7,615,33.08,44.94,25,0,0,6.78,1.42,0.856,69
CHURN-SCORE-00217,2026-07,south,paid_search,small_business,premium,41,13,75190.39,723,116.64,177.61,38,0,0,19.69,0.14,1.106,63
CHURN-SCORE-00218,2026-08,west,partner,young_professional,standard,28,23,81706.48,651,70.35,120.35,41,0,1,2.23,0.08,0.941,50
CHURN-SCORE-00219,2026-09,west,retail,young_professional,basic,30,8,63634.44,595,29.79,68.33,15,1,0,23.18,2.17,0.879,34
CHURN-SCORE-00220,2026-07,north,paid_search,family,premium,42,109,59254.5,661,83.46,229.56,65,0,0,20.99,9.7,1.082,52
CHURN-SCORE-00221,2026-08,east,organic,small_business,standard,30,120,64677.19,633,94.04,164.27,43,0,1,0,3.87,0.993,57
CHURN-SCORE-00222,2026-09,north,retail,family,standard,49,22,77840.06,814,70.58,161.91,44,2,0,13.23,21.54,0.917,59
CHURN-SCORE-00223,2026-07,east,retail,student,basic,18,94,41608.13,595,30.04,95.69,31,2,0,10.88,7.88,0.916,68
CHURN-SCORE-00224,2026-08,west,retail,young_professional,premium,30,17,103731.16,676,80.73,150.2,51,0,0,19.1,0,0.969,18
CHURN-SCORE-00225,2026-09,east,referral,young_professional,standard,33,101,56533.58,705,62.64,124.33,26,1,0,0,4.35,1.029,63
CHURN-SCORE-00226,2026-07,north,partner,young_professional,standard,37,86,60807.51,600,63.68,79.72,29,0,0,5.91,0,1.054,56
CHURN-SCORE-00227,2026-08,south,partner,senior,business,83,89,36779.83,728,91.1,211.94,56,0,0,1.15,0,0.857,71
CHURN-SCORE-00228,2026-09,central,organic,family,standard,45,26,64572.25,558,57.87,160.11,51,3,1,12.82,6.62,0.88,1
CHURN-SCORE-00229,2026-07,east,organic,young_professional,premium,44,13,59508.09,744,91.65,128.98,33,1,0,0,2.44,1.006,37
CHURN-SCORE-00230,2026-08,south,partner,small_business,premium,41,22,80136.03,622,115.27,228.1,57,0,2,13.53,9.56,1.099,48
CHURN-SCORE-00231,2026-09,west,retail,student,premium,33,27,42755.03,614,67.73,218.14,65,0,0,15.69,13.43,0.899,31
CHURN-SCORE-00232,2026-07,central,organic,family,premium,54,32,83337.53,682,102.83,190.3,54,1,0,0.32,0.62,1.06,75
CHURN-SCORE-00233,2026-08,north,paid_search,senior,premium,76,21,42526.1,613,57.69,99.85,25,0,2,13.57,0,0.748,92
CHURN-SCORE-00234,2026-09,west,partner,family,standard,43,12,53804.36,645,76.65,167.05,45,0,0,5.53,14.78,0.885,38
CHURN-SCORE-00235,2026-07,south,paid_search,small_business,premium,59,28,89290.21,723,131.45,207.82,61,2,0,6.97,7.19,1.015,25
CHURN-SCORE-00236,2026-08,west,partner,small_business,business,50,34,128515.5,652,210.58,444.11,101,0,0,7.05,61.2,1.258,27
CHURN-SCORE-00237,2026-09,central,organic,student,premium,36,57,18000,782,63.24,260.87,81,2,0,12.91,13.34,0.895,60
CHURN-SCORE-00238,2026-07,east,retail,small_business,premium,44,39,96953.48,711,120.62,237.22,55,0,0,17.01,9.46,1.078,40
CHURN-SCORE-00239,2026-08,west,paid_search,senior,standard,59,52,62356.25,565,34.02,93.68,31,1,0,22.11,0.41,0.877,20
CHURN-SCORE-00240,2026-09,north,paid_search,family,standard,42,72,83799.44,733,58.51,147.2,28,0,0,11.41,7.04,0.852,62
CHURN-SCORE-00241,2026-07,west,retail,student,basic,18,19,61138.67,656,18.83,65.43,29,1,0,26.44,4.49,0.835,51
CHURN-SCORE-00242,2026-08,east,organic,senior,standard,65,46,44609.17,613,45.94,68.43,33,0,4,9.56,2.19,0.816,23
CHURN-SCORE-00243,2026-09,south,referral,young_professional,premium,38,20,69386.26,651,89.05,156.58,42,0,0,2.8,1.57,1.032,58
CHURN-SCORE-00244,2026-07,east,referral,family,standard,48,14,70989.05,570,60.36,129.0,36,3,1,14.15,5.54,0.858,-8
CHURN-SCORE-00245,2026-08,west,paid_search,small_business,business,46,27,118520.06,773,202.67,491.92,103,0,1,11.24,60.28,1.129,41
CHURN-SCORE-00246,2026-09,north,organic,young_professional,standard,44,48,59839.84,790,57.41,85.15,24,1,0,14.7,0,0.852,68
CHURN-SCORE-00247,2026-07,west,retail,family,premium,37,85,81826.29,640,102.41,220.28,47,2,0,9.44,8.21,1.053,81
CHURN-SCORE-00248,2026-08,east,organic,small_business,premium,43,40,57867.64,692,144.07,272.43,60,0,0,6.99,15.05,1.237,50
CHURN-SCORE-00249,2026-09,east,paid_search,small_business,business,33,51,93649.44,709,184.51,268.01,66,0,0,13.34,0.42,1.272,70
CHURN-SCORE-00250,2026-07,west,partner,young_professional,standard,29,11,70297.49,685,59.97,89.67,31,1,0,6.29,0,1.109,59
CHURN-SCORE-00251,2026-08,west,partner,young_professional,standard,34,50,64719.59,624,53.91,129.6,38,1,0,6.69,1.33,0.839,65
CHURN-SCORE-00252,2026-09,central,organic,family,premium,35,12,105914.68,693,106.37,234.06,41,0,0,0.49,7.27,1.004,19
CHURN-SCORE-00253,2026-07,west,organic,young_professional,business,21,18,77927.96,551,146.14,247.78,50,0,0,3.38,0,0.994,50
CHURN-SCORE-00254,2026-08,south,paid_search,family,standard,41,12,50411.6,552,56.96,133.78,29,1,0,5.79,6.24,0.851,51
CHURN-SCORE-00255,2026-09,west,retail,small_business,standard,56,25,117683.9,691,79.45,178.69,49,0,1,20.86,21.59,0.943,47
CHURN-SCORE-00256,2026-07,south,organic,student,basic,18,38,48124.85,793,18.8,73.87,30,1,1,2.59,4.09,0.929,69
CHURN-SCORE-00257,2026-08,north,paid_search,family,standard,48,49,75207.08,697,50.1,145.42,43,0,0,30.06,4.69,0.879,52
CHURN-SCORE-00258,2026-09,north,retail,young_professional,premium,44,14,62470.32,640,72.4,197.2,50,0,2,15.95,2.74,0.933,43
CHURN-SCORE-00259,2026-07,north,paid_search,student,basic,34,4,39574.44,594,21.65,55.81,30,0,0,26.91,0,0.943,22
CHURN-SCORE-00260,2026-08,east,referral,family,standard,40,89,69190.18,668,70.43,128.27,32,0,0,0,6.8,1.035,82
CHURN-SCORE-00261,2026-09,north,organic,small_business,business,65,42,90903.29,693,175.0,316.34,65,2,0,16.65,14.76,1.164,12
CHURN-SCORE-00262,2026-07,north,retail,family,standard,37,12,68684.33,617,55.49,171.38,43,1,1,14.37,15.62,0.885,40
CHURN-SCORE-00263,2026-08,east,organic,small_business,business,43,56,73629.26,600,215.77,455.6,98,2,0,0,54.55,1.263,34
CHURN-SCORE-00264,2026-09,west,partner,family,premium,44,39,82511.95,661,103.37,227.19,56,1,3,7.71,7.66,1.005,23
CHURN-SCORE-00265,2026-07,central,organic,senior,standard,61,98,50962.88,651,50.76,11.39,12,2,0,0,2.32,0.757,41
CHURN-SCORE-00266,2026-08,north,organic,senior,standard,64,18,44623.37,640,44.35,71.55,22,0,1,5.9,0.01,0.955,72
CHURN-SCORE-00267,2026-09,east,organic,family,premium,46,20,60001.35,625,101.09,218.59,49,0,2,2.59,5.69,1.039,39
CHURN-SCORE-00268,2026-07,east,partner,family,standard,47,14,75599.95,623,67.94,146.04,46,0,0,2.87,2.86,1.012,28
CHURN-SCORE-00269,2026-08,central,organic,student,basic,18,19,20636.96,611,27.13,55.07,18,4,0,8.78,2.47,0.966,-13
CHURN-SCORE-00270,2026-09,west,paid_search,young_professional,basic,29,18,70571.4,618,38.37,47.25,11,1,1,20.28,0,0.951,58
CHURN-SCORE-00271,2026-07,west,paid_search,young_professional,basic,24,10,86772.1,710,38.72,50.34,15,0,0,12.0,0.27,1.216,11
CHURN-SCORE-00272,2026-08,central,organic,family,premium,40,13,77076.0,566,107.37,229.3,62,1,2,2.42,10.74,0.989,8
CHURN-SCORE-00273,2026-09,central,partner,family,standard,46,18,66588.19,572,68.66,126.18,32,2,1,9.03,5.52,1.03,15
CHURN-SCORE-00274,2026-07,south,organic,family,basic,38,64,50698.32,754,44.04,57.96,15,1,0,0,1.21,0.928,66
CHURN-SCORE-00275,2026-08,north,retail,family,standard,55,24,91726.89,544,66.61,139.13,35,1,1,7.74,11.77,0.925,-22
CHURN-SCORE-00276,2026-09,north,retail,family,premium,46,17,76461.34,642,94.11,256.9,62,1,1,11.28,13.72,0.899,9
CHURN-SCORE-00277,2026-07,central,partner,family,premium,41,16,64134.81,642,93.73,205.03,60,0,2,11.3,7.65,0.962,57
CHURN-SCORE-00278,2026-08,central,retail,young_professional,business,23,44,81927.74,662,96.88,191.69,58,0,0,25.92,0,0.844,50
CHURN-SCORE-00279,2026-09,north,organic,senior,premium,69,70,65660.08,731,69.42,73.81,28,0,0,8.33,0.32,0.829,16
CHURN-SCORE-00280,2026-07,west,organic,small_business,premium,44,13,110403.58,728,151.66,242.06,72,1,0,5.1,15.44,1.192,55
CHURN-SCORE-00281,2026-08,west,referral,family,basic,39,14,67619.0,806,42.48,91.51,31,2,0,12.59,10.95,1.023,15
CHURN-SCORE-00282,2026-09,central,organic,young_professional,premium,36,53,63535.77,664,79.04,189.32,48,1,0,14.74,2.82,1.014,51
CHURN-SCORE-00283,2026-07,central,retail,family,standard,43,19,70714.25,653,49.74,141.37,45,2,1,26.93,9.65,1.042,24
CHURN-SCORE-00284,2026-08,north,paid_search,young_professional,standard,43,19,74716.37,549,41.01,82.13,22,0,0,20.21,2.03,0.794,53
CHURN-SCORE-00285,2026-09,north,referral,senior,standard,68,18,47222.23,586,44.37,109.15,45,0,1,6.33,3.6,0.86,26
CHURN-SCORE-00286,2026-07,east,partner,student,basic,23,73,22140.41,665,32.51,64.51,24,1,0,6.49,1.14,1.017,27
CHURN-SCORE-00287,2026-08,east,organic,senior,standard,67,87,45751.14,632,48.19,48.78,28,2,1,12.66,0.49,0.905,45
CHURN-SCORE-00288,2026-09,west,referral,family,premium,56,42,67470.38,680,99.41,258.31,69,0,2,11.08,18.42,1.021,39
CHURN-SCORE-00289,2026-07,east,referral,senior,standard,61,119,22719.24,670,46.28,43.08,19,0,0,0.27,0.1,0.868,61
CHURN-SCORE-00290,2026-08,west,partner,family,basic,38,106,72882.52,676,39.58,67.95,26,0,1,12.92,1.58,0.981,50
CHURN-SCORE-00291,2026-09,west,referral,student,basic,19,41,37471.56,647,29.05,67.15,25,1,1,15.11,0,0.915,43
CHURN-SCORE-00292,2026-07,central,referral,young_professional,standard,39,23,63577.68,639,59.19,132.15,40,1,1,3.24,5.87,0.951,19
CHURN-SCORE-00293,2026-08,east,organic,family,premium,51,34,65492.6,721,109.21,160.11,27,1,0,0,1.22,1.04,44
CHURN-SCORE-00294,2026-09,west,organic,student,basic,19,26,50909.45,713,27.42,60.25,28,0,0,9.45,3.33,1.035,50
CHURN-SCORE-00295,2026-07,west,partner,young_professional,standard,22,13,73950.35,601,62.69,100.84,28,0,0,7.24,0,0.781,42
CHURN-SCORE-00296,2026-08,east,organic,senior,basic,59,50,39303.34,677,28.68,30.12,24,4,0,7.32,0,1.017,12
CHURN-SCORE-00297,2026-09,south,paid_search,family,standard,46,24,67391.13,669,69.74,121.36,26,0,1,0,1.58,1.031,57
CHURN-SCORE-00298,2026-07,north,paid_search,small_business,business,46,19,98491.77,584,143.52,469.38,93,1,2,27.79,36.63,0.929,29
CHURN-SCORE-00299,2026-08,central,organic,family,standard,53,23,68666.8,663,52.77,176.33,41,0,0,18.93,10.0,0.88,45
CHURN-SCORE-00300,2026-09,north,paid_search,family,standard,43,24,72599.38,705,51.93,157.27,27,2,0,22.78,6.78,0.892,35
CHURN-SCORE-00301,2026-07,east,retail,family,standard,54,40,63743.11,734,45.05,138.96,43,1,0,29.54,7.11,0.929,45
CHURN-SCORE-00302,2026-08,south,paid_search,family,standard,35,67,56992.71,721,65.64,152.57,34,2,0,4.89,6.92,0.945,14
CHURN-SCORE-00303,2026-09,west,partner,small_business,standard,47,25,92294.14,701,106.89,162.55,50,1,0,0,13.6,1.034,32
CHURN-SCORE-00304,2026-07,east,paid_search,family,basic,35,48,56336.62,699,35.35,74.88,20,3,0,17.99,4.41,0.913,20
CHURN-SCORE-00305,2026-08,east,partner,young_professional,standard,38,47,74017.67,713,57.22,99.89,30,1,1,0.57,0,1.015,87
CHURN-SCORE-00306,2026-09,south,partner,young_professional,premium,18,11,48827.66,675,59.9,114.55,30,1,0,20.77,0.91,0.722,38
CHURN-SCORE-00307,2026-07,east,partner,young_professional,standard,35,20,80169.36,696,62.38,105.51,41,0,0,0,1.29,1.054,59
CHURN-SCORE-00308,2026-08,west,organic,small_business,premium,29,18,128777.49,744,127.82,224.13,53,0,0,16.22,9.63,1.142,47
CHURN-SCORE-00309,2026-09,central,retail,small_business,premium,48,25,100232.18,628,100.02,196.51,55,1,0,32.39,1.63,0.974,39
CHURN-SCORE-00310,2026-07,south,paid_search,student,premium,40,101,47522.87,733,51.25,189.06,49,1,0,18.73,1.23,0.706,55
CHURN-SCORE-00311,2026-08,south,partner,family,business,29,8,54867.35,643,143.18,263.55,73,0,1,5.05,0,0.992,83
CHURN-SCORE-00312,2026-09,south,referral,senior,standard,66,38,47172.51,641,43.5,63.71,3,0,1,9.02,0.21,0.884,41
CHURN-SCORE-00313,2026-07,south,retail,family,standard,46,15,60664.45,668,56.65,190.64,39,0,0,6.63,10.82,0.775,30
CHURN-SCORE-00314,2026-08,north,paid_search,small_business,business,60,29,108972.47,627,171.28,418.04,91,3,0,15.21,30.68,1.262,12
CHURN-SCORE-00315,2026-09,north,paid_search,student,standard,18,120,35963.19,692,39.43,169.49,45,1,0,8.56,3.5,0.889,50
CHURN-SCORE-00316,2026-07,east,retail,family,premium,52,39,52033.61,643,91.17,197.58,55,0,0,14.16,0.53,0.874,51
CHURN-SCORE-00317,2026-08,east,partner,family,standard,47,51,72876.7,553,59.62,141.66,47,0,0,14.98,0.81,0.952,59
CHURN-SCORE-00318,2026-09,west,retail,small_business,standard,49,21,134851.4,585,85.35,195.11,50,1,0,23.0,17.11,1.045,66
CHURN-SCORE-00319,2026-07,east,paid_search,family,basic,48,8,92157.45,573,33.89,80.1,19,2,0,12.01,5.02,0.98,-2
CHURN-SCORE-00320,2026-08,central,organic,young_professional,standard,30,23,37622.46,615,48.43,100.68,18,0,2,9.7,2.17,0.967,87
CHURN-SCORE-00321,2026-09,west,paid_search,small_business,premium,48,51,110378.56,611,135.07,282.96,65,0,1,14.92,21.42,1.169,63
CHURN-SCORE-00322,2026-07,central,organic,family,basic,42,13,80005.86,632,38.83,57.02,16,0,0,8.52,1.86,0.953,33
CHURN-SCORE-00323,2026-08,west,paid_search,family,business,37,14,91349.21,594,148.18,402.9,116,0,1,6.81,16.53,1.042,58
CHURN-SCORE-00324,2026-09,east,organic,student,basic,19,24,55429.57,695,24.84,76.69,19,0,0,9.92,6.73,0.914,44
CHURN-SCORE-00325,2026-07,south,retail,student,standard,21,14,28639.2,627,42.13,129.85,30,1,0,4.42,2.95,1.019,46
CHURN-SCORE-00326,2026-08,east,paid_search,small_business,premium,49,2,77031.58,615,126.06,219.51,37,1,3,14.56,10.21,1.231,35
CHURN-SCORE-00327,2026-09,north,paid_search,young_professional,standard,37,34,95236.42,624,37.36,84.59,31,1,0,25.74,0,0.868,73
CHURN-SCORE-00328,2026-07,north,organic,young_professional,premium,42,38,51580.42,765,78.17,203.81,48,0,0,12.84,3.94,0.882,72
CHURN-SCORE-00329,2026-08,north,paid_search,family,standard,46,8,61464.06,640,48.84,100.88,29,0,0,21.02,2.28,1.016,35
CHURN-SCORE-00330,2026-09,north,organic,small_business,premium,53,35,106069.52,705,140.62,282.86,53,0,1,0,26.85,1.261,44
CHURN-SCORE-00331,2026-07,west,retail,senior,premium,79,27,71509.25,706,65.91,71.25,38,0,0,17.16,0,0.863,66
CHURN-SCORE-00332,2026-08,east,paid_search,senior,basic,72,13,46263.41,592,34.67,52.0,27,0,0,5.17,0,0.983,11
CHURN-SCORE-00333,2026-09,west,retail,student,standard,25,48,32608.02,700,40.58,108.99,41,2,1,12.34,0,0.938,48
CHURN-SCORE-00334,2026-07,north,partner,small_business,standard,42,30,119108.3,702,96.71,167.33,56,2,0,2.32,15.87,1.073,25
CHURN-SCORE-00335,2026-08,east,paid_search,young_professional,basic,30,10,54449.36,688,49.39,55.22,13,0,1,7.57,0,0.982,83
CHURN-SCORE-00336,2026-09,north,referral,young_professional,standard,33,46,60242.72,767,50.59,163.67,48,0,0,17.3,12.45,0.81,69
CHURN-SCORE-00337,2026-07,north,referral,family,standard,40,12,90517.87,629,74.31,92.69,18,0,0,1.28,0,1.003,45
CHURN-SCORE-00338,2026-08,east,organic,young_professional,basic,42,19,79267.8,588,36.49,60.95,15,1,0,6.57,0,0.908,29
CHURN-SCORE-00339,2026-09,north,partner,senior,standard,78,63,51462.47,639,28.4,49.39,26,1,0,12.07,0.3,0.841,48
CHURN-SCORE-00340,2026-07,south,retail,senior,premium,63,25,59155.21,675,62.22,129.94,32,1,1,11.86,0.64,0.967,14
CHURN-SCORE-00341,2026-08,central,organic,family,standard,28,21,74911.78,720,73.12,165.85,43,1,1,4.58,13.33,1.068,37
CHURN-SCORE-00342,2026-09,west,partner,senior,premium,60,80,59119.46,769,84.28,156.27,58,1,0,2.84,0,0.945,42
CHURN-SCORE-00343,2026-07,south,retail,family,basic,47,20,78277.43,622,34.05,62.11,37,1,1,19.63,0.09,0.99,17
CHURN-SCORE-00344,2026-08,west,partner,young_professional,premium,21,11,92268.65,710,89.72,176.07,45,1,1,13.15,0,0.792,67
CHURN-SCORE-00345,2026-09,south,paid_search,student,premium,31,13,49405.89,612,67.02,239.71,67,1,1,13.22,10.28,0.787,69
CHURN-SCORE-00346,2026-07,west,organic,young_professional,standard,18,6,77787.85,631,49.87,98.83,26,1,0,18.69,0,0.895,57
CHURN-SCORE-00347,2026-08,central,organic,small_business,business,43,28,88751.6,633,179.69,329.82,78,1,0,16.1,9.63,1.232,32
CHURN-SCORE-00348,2026-09,west,organic,senior,standard,73,14,45481.69,628,51.4,39.05,24,0,0,6.83,0.1,0.994,28
CHURN-SCORE-00349,2026-07,central,organic,student,basic,19,11,44958.92,632,31.02,75.46,15,0,1,2.59,6.49,0.865,33
CHURN-SCORE-00350,2026-08,west,organic,student,basic,18,27,50683.48,684,28.0,62.2,26,1,1,9.6,3.39,1.029,50
CHURN-SCORE-00351,2026-09,central,partner,family,basic,39,10,64185.81,640,41.08,69.46,33,0,0,11.56,7.07,1.013,22
CHURN-SCORE-00352,2026-07,east,organic,small_business,premium,53,22,66316.18,653,142.45,205.69,50,1,2,1.6,8.59,1.161,46
CHURN-SCORE-00353,2026-08,central,retail,family,basic,28,119,72684.97,614,39.62,75.15,23,1,0,15.01,3.72,1.088,34
CHURN-SCORE-00354,2026-09,east,referral,senior,premium,73,28,57640.39,686,68.14,83.36,27,1,0,12.33,1.51,0.922,81
CHURN-SCORE-00355,2026-07,north,referral,young_professional,standard,24,83,56896.52,588,61.79,122.57,43,0,3,0,2.33,0.891,35
CHURN-SCORE-00356,2026-08,east,referral,family,basic,21,18,77694.4,657,44.73,72.03,25,0,1,5.56,2.37,1.066,61
CHURN-SCORE-00357,2026-09,south,paid_search,family,standard,52,12,61213.23,560,60.71,96.42,34,0,0,13.03,0.89,0.955,49
CHURN-SCORE-00358,2026-07,north,referral,family,premium,50,17,69720.05,658,80.2,247.67,63,1,0,5.58,17.48,0.956,50
CHURN-SCORE-00359,2026-08,west,organic,student,basic,19,5,48917.29,687,29.28,58.43,27,1,0,4.49,3.69,0.876,11
CHURN-SCORE-00360,2026-09,north,referral,family,standard,44,24,79144.69,605,76.6,140.33,40,2,0,0,10.89,1.028,27
CHURN-SCORE-00361,2026-07,south,organic,student,standard,29,20,18000,536,41.75,132.64,37,1,0,8.89,5.66,1.071,32
CHURN-SCORE-00362,2026-08,west,partner,family,premium,36,27,64008.24,634,108.21,262.58,64,2,1,12.49,23.76,1.057,26
CHURN-SCORE-00363,2026-09,central,organic,student,premium,30,63,41926.43,718,62.71,163.06,42,2,0,6.34,0.83,0.908,68
CHURN-SCORE-00364,2026-07,east,retail,senior,standard,64,46,59633.13,673,38.88,82.27,26,0,0,11.8,1.14,0.688,52
CHURN-SCORE-00365,2026-08,west,paid_search,family,premium,37,32,97290.23,589,85.0,214.48,68,2,0,21.73,13.2,0.873,33
CHURN-SCORE-00366,2026-09,north,organic,family,premium,43,74,79164.23,662,102.06,188.68,55,0,1,3.56,2.17,0.742,68
CHURN-SCORE-00367,2026-07,east,paid_search,family,basic,55,6,64273.21,631,39.09,47.66,33,0,0,22.09,0,1.095,23
CHURN-SCORE-00368,2026-08,east,paid_search,young_professional,standard,22,29,72525.05,751,57.93,93.89,29,0,0,8.78,0,0.91,77
CHURN-SCORE-00369,2026-09,west,retail,family,standard,42,18,85609.58,665,64.15,162.47,44,0,0,12.03,10.35,0.903,44
CHURN-SCORE-00370,2026-07,north,partner,young_professional,basic,31,15,77105.17,629,35.21,60.09,15,1,1,13.41,1.48,0.907,64
CHURN-SCORE-00371,2026-08,west,organic,young_professional,premium,18,53,89527.83,657,94.92,188.7,51,1,0,10.46,3.41,0.942,31
CHURN-SCORE-00372,2026-09,south,partner,family,basic,64,21,62054.04,660,41.53,47.67,21,0,1,2.34,3.52,0.959,88
CHURN-SCORE-00373,2026-07,north,paid_search,student,basic,18,20,47581.27,714,28.42,70.57,16,0,0,4.02,5.37,1.081,73
CHURN-SCORE-00374,2026-08,south,retail,small_business,business,45,35,86703.16,697,167.81,327.73,71,1,0,17.32,12.75,1.219,52
CHURN-SCORE-00375,2026-09,south,retail,senior,basic,40,63,49654.51,737,20.93,34.4,16,1,0,3.16,0.08,0.81,40
CHURN-SCORE-00376,2026-07,east,organic,family,premium,31,69,69029.05,680,104.99,196.26,47,2,0,7.79,2.14,0.971,55
CHURN-SCORE-00377,2026-08,south,paid_search,small_business,premium,47,98,83692.78,670,114.07,184.92,48,0,1,14.26,0.1,1.073,68
CHURN-SCORE-00378,2026-09,south,referral,senior,standard,64,57,34474.15,632,43.59,80.63,21,0,0,8.16,0,1.018,74
CHURN-SCORE-00379,2026-07,north,retail,family,premium,46,20,67503.77,550,79.54,164.61,41,1,1,14.12,0.15,1.054,42
CHURN-SCORE-00380,2026-08,west,organic,family,basic,46,71,85908.9,750,46.99,57.09,21,0,0,4.18,0,1.067,39
CHURN-SCORE-00381,2026-09,central,paid_search,young_professional,basic,32,7,58026.19,636,29.36,64.37,23,1,0,20.44,5.09,1.01,66
CHURN-SCORE-00382,2026-07,east,organic,family,standard,26,17,71053.62,668,74.19,125.79,44,0,1,0.25,3.28,1.059,30
CHURN-SCORE-00383,2026-08,south,retail,senior,premium,61,23,49445.71,658,59.22,67.34,23,0,1,18.28,0.27,0.767,46
CHURN-SCORE-00384,2026-09,south,partner,student,basic,19,9,56766.43,720,27.82,57.97,30,0,0,12.62,0.73,1.024,26
