observation_id,machine_id,motor_load_pct,power_kw,vibration_rms_mm_s,bearing_temp_c,acoustic_rms_db,micro_stop_rate_per_h,throughput_units_h,load_variability_pct
OBS-004177,MC-191,67.9047,122.9189,2.686,70.6443,9.3439,0.1086,87.4982,1.415
OBS-000482,MC-045,86.3624,187.942,2.5659,88.7596,11.7575,0.1444,111.6662,1.4682
OBS-001111,MC-226,50.8986,132.0188,5.8471,76.4392,15.8885,0.2965,87.2435,3.9052
OBS-000061,MC-229,60.2526,114.9329,1.7845,72.641,7.5332,0.0883,86.4217,0.3349
OBS-011366,MC-092,75.1238,132.4564,1.9964,78.5345,9.156,0.0806,90.3233,1.274
OBS-011670,MC-088,60.857,111.7825,1.8763,66.6454,8.241,0.1299,81.1355,1.1253
OBS-006180,MC-204,69.4475,142.9862,2.1532,72.7383,8.9302,0.0659,90.9086,0.1
OBS-007654,MC-228,38.6669,118.9485,5.8966,74.4898,14.3663,0.3111,79.5122,4.1625
OBS-002045,MC-054,59.1029,114.6073,1.2961,67.5993,8.0896,0.0953,77.3729,0.4175
OBS-002781,MC-031,54.6761,120.718,1.9295,71.8267,6.8487,0.0372,79.1707,0.9297
OBS-007773,MC-186,86.2613,185.2741,2.8042,91.1398,11.3729,0.0877,105.0175,1.3342
OBS-004584,MC-217,67.0659,130.9767,1.8561,72.8882,7.6934,0.152,95.7005,0.3851
OBS-007571,MC-107,91.1636,198.8905,3.455,93.9252,13.3166,0.1922,120.6995,1.8123
OBS-003943,MC-190,61.0972,112.1495,1.6222,69.66,7.1174,0.1159,79.1386,0.1
OBS-004931,MC-149,96.5223,185.3782,3.1677,90.9905,9.4459,0.1618,103.8735,2.0
OBS-009654,MC-138,97.6714,209.934,3.6037,93.8305,11.3532,0.1146,121.5118,0.2684
OBS-008568,MC-120,70.5957,143.8021,1.7906,76.1101,10.1436,0.0626,96.1676,0.7621
OBS-009628,MC-036,49.8655,135.8223,5.1008,79.4572,15.5639,0.3099,94.7983,5.3892
OBS-011020,MC-043,100.4311,205.2912,3.5059,93.6497,13.8925,0.1348,112.1948,1.3876
OBS-000263,MC-076,67.9761,130.6619,2.383,72.316,9.211,0.0742,93.9733,0.9594
OBS-005890,MC-037,86.9237,195.7251,2.9442,91.0842,11.1092,0.1827,109.2662,2.2277
OBS-005508,MC-017,31.878,108.3476,5.0311,70.6474,13.4293,0.2652,72.5559,3.3354
OBS-003021,MC-018,55.1716,114.5343,1.4587,68.4272,7.9746,0.0599,80.2162,0.8175
OBS-000218,MC-230,51.8371,103.9968,1.8392,68.9673,7.9199,0.0999,81.6202,0.364
OBS-008327,MC-238,101.3701,223.1008,3.5509,96.6921,13.2917,0.1502,126.9803,1.5816
OBS-005435,MC-052,82.7271,198.4852,2.5207,91.7162,11.3422,0.1423,108.6548,2.2089
OBS-007103,MC-163,69.1747,124.8495,1.8668,73.1132,9.6902,0.0996,85.1603,0.8972
OBS-011587,MC-145,53.0936,107.6443,1.1848,68.8371,6.3172,0.06,84.8149,0.8879
OBS-010597,MC-091,60.0394,105.8092,1.3007,66.3915,7.0304,0.0892,80.0257,0.5883
OBS-005376,MC-171,54.9626,136.1332,6.1393,81.7149,16.3278,0.2639,99.3148,4.7316
OBS-001257,MC-200,79.8697,145.1409,2.3836,76.0475,9.4916,0.0886,99.4418,0.7515
OBS-010026,MC-079,45.0533,119.1983,5.8043,72.2743,14.8656,0.2147,92.2377,3.1038
OBS-010131,MC-172,58.3371,108.9622,1.7286,69.9582,7.5038,0.0877,68.5258,0.4047
OBS-005929,MC-050,59.3414,99.7458,1.2796,68.7769,8.9215,0.0357,72.9224,0.6241
OBS-005614,MC-025,83.5855,183.4751,2.9603,87.4339,11.754,0.1766,101.2423,1.4053
OBS-004660,MC-070,77.11,170.4539,2.904,88.4994,11.272,0.0906,88.8081,0.7455
OBS-001517,MC-065,53.4655,121.1479,1.8959,70.0357,7.7679,0.0756,81.9742,1.9642
OBS-009747,MC-089,78.527,151.804,2.1242,74.0479,10.3841,0.1134,104.8493,0.675
OBS-002254,MC-032,82.1698,176.8634,3.2635,88.2034,9.7175,0.1304,103.811,1.9553
OBS-007738,MC-150,94.3549,196.5855,3.6764,92.2379,13.3205,0.1436,112.4546,1.0095
OBS-011228,MC-108,68.7951,122.8149,1.3595,74.7597,9.0542,0.0593,89.2097,0.4982
OBS-010757,MC-006,39.0774,110.5271,4.9866,73.2336,13.8269,0.2693,81.1194,4.6139
OBS-005097,MC-199,52.3747,96.4401,0.9917,69.9631,7.6887,0.1307,74.9014,0.9891
OBS-002296,MC-074,98.4783,211.256,4.4667,96.1217,13.8775,0.1762,128.9895,1.7318
OBS-001908,MC-021,87.6312,199.1545,2.9771,92.9184,12.4179,0.0963,112.7276,2.256
OBS-008291,MC-122,42.6993,121.953,5.3172,80.5326,15.3406,0.2565,86.851,2.9229
OBS-004452,MC-172,95.1538,205.7242,2.9621,94.2881,12.4885,0.1161,114.2811,2.1134
OBS-006447,MC-132,55.1683,106.5315,1.6354,68.3087,9.1413,0.1146,72.6891,0.1
OBS-006506,MC-028,81.44,182.0894,2.9792,84.8292,10.9584,0.1395,99.1897,1.1798
OBS-006855,MC-077,90.6542,206.8438,2.3765,91.5411,11.3556,0.1531,105.1614,2.2004
OBS-004171,MC-035,87.7912,193.4549,2.5193,90.1503,11.725,0.2143,121.2714,1.9805
OBS-004875,MC-022,63.8557,135.9483,1.5145,75.9835,10.8731,0.0417,80.3566,0.3796
OBS-010853,MC-105,90.0014,200.0453,3.0511,89.3228,11.3241,0.1172,106.9927,1.9202
OBS-008965,MC-044,64.8246,121.6411,1.5603,71.3149,8.2706,0.0608,77.5654,2.0859
OBS-010826,MC-088,60.4965,107.3083,1.1795,75.2213,8.6312,0.0707,84.4642,0.8371
OBS-004659,MC-133,57.6503,118.4403,1.2829,71.7933,7.251,0.0775,87.6706,1.8569
OBS-001695,MC-083,50.1534,102.2685,0.8651,66.682,5.4008,0.1334,73.1887,0.6113
OBS-009386,MC-153,55.201,108.5951,1.7726,65.9891,6.7957,0.0994,88.0008,1.2983
OBS-008805,MC-157,59.6746,117.9585,2.0135,68.4833,7.4627,0.0115,77.7356,0.9436
OBS-004420,MC-090,82.4405,185.8693,2.8016,88.6156,10.5486,0.1384,100.2459,1.5481
OBS-006755,MC-180,56.5889,112.0889,1.7899,77.6624,9.421,0.0887,78.7469,1.0016
OBS-007836,MC-232,42.0017,114.5296,5.1924,75.3994,14.9682,0.2434,90.1988,3.8556
OBS-007307,MC-090,61.5533,131.592,1.2188,71.3261,8.3166,0.0411,83.8397,0.1783
OBS-000897,MC-153,49.0872,131.7054,5.4658,75.6166,14.6548,0.3158,88.9626,3.5592
OBS-011742,MC-059,49.4401,105.0952,1.0818,65.1258,5.8551,0.0277,80.1932,0.1
OBS-003410,MC-228,57.3214,109.0524,1.6699,71.8502,7.6232,0.0629,75.7868,0.8962
OBS-004608,MC-012,92.6897,203.2361,3.1727,95.9695,12.6776,0.13,114.7909,1.5008
OBS-008987,MC-085,68.0829,114.5855,1.238,74.1532,8.9469,0.0558,90.6837,1.2046
OBS-002360,MC-200,49.3877,135.7443,5.9116,78.607,15.6382,0.2049,92.6143,3.0344
OBS-007173,MC-064,60.8798,106.4988,1.2494,69.1398,8.2862,0.0866,81.6971,0.9651
OBS-009630,MC-235,54.4275,106.5418,2.1147,70.4332,7.4609,0.0414,76.3198,0.5186
OBS-010329,MC-049,56.7491,107.9611,1.1526,69.2458,8.2696,0.0287,74.3286,0.1157
OBS-008513,MC-003,60.5532,117.8066,1.4292,71.144,8.766,0.0427,90.8478,0.1
OBS-000788,MC-024,94.9919,195.8259,3.2209,92.3905,12.1487,0.1782,119.2545,2.1717
OBS-009412,MC-025,60.771,112.5591,1.7968,71.0575,8.1547,0.0739,76.237,1.6471
OBS-004963,MC-149,65.9386,123.5293,1.9207,73.0544,8.9903,0.0559,92.435,0.6255
OBS-005408,MC-046,61.035,166.7054,5.8442,83.8942,17.5703,0.2073,104.1607,4.0107
OBS-004544,MC-158,69.4792,133.6608,2.0226,76.3638,8.6811,0.1193,93.9474,0.6972
OBS-008983,MC-182,84.7639,172.6657,3.0375,90.7758,10.4107,0.1468,95.3519,2.3913
OBS-008420,MC-096,94.3832,203.938,3.4312,88.318,13.6887,0.1261,110.7824,1.61
OBS-011861,MC-234,57.5685,103.9677,1.2617,68.2325,7.0618,0.0483,72.7435,0.902
OBS-004524,MC-097,71.9255,133.661,2.2116,74.2715,9.6859,0.1553,95.2412,1.2335
OBS-008096,MC-100,60.852,122.8765,2.5045,76.7937,8.2424,0.0972,86.817,1.3217
OBS-011324,MC-002,60.7403,102.4004,2.4379,66.6385,5.9618,0.044,78.8754,1.3478
OBS-005342,MC-134,76.0658,137.3381,2.8766,76.1789,8.3767,0.0176,91.1221,0.4071
OBS-011198,MC-057,91.4198,217.3333,3.4682,92.4632,11.0408,0.1807,117.5077,2.1575
OBS-001239,MC-184,53.7762,113.9928,0.9493,69.3239,7.5237,0,76.7919,0.7307
OBS-002944,MC-122,56.3261,101.444,0.9698,68.4699,6.7859,0.1213,71.3029,1.8105
OBS-007084,MC-163,50.607,130.5853,5.7782,78.9305,15.9295,0.2523,88.4405,4.2723
OBS-001094,MC-084,56.9571,100.4977,1.8061,67.2061,6.5402,0.1304,72.9994,0.1
OBS-004371,MC-194,47.1894,125.6321,5.4841,76.2794,14.5059,0.2446,80.0253,4.2959
OBS-004103,MC-062,48.1014,125.3626,5.4122,78.5763,15.4485,0.2592,90.2097,3.864
OBS-000858,MC-163,57.5087,89.8096,1.3367,68.2697,8.7169,0.0499,82.6565,2.0718
OBS-007852,MC-152,56.8786,102.266,1.1804,64.5282,5.5286,0.0337,76.139,1.2768
OBS-010376,MC-148,60.6264,120.8237,0.9964,73.2197,7.9285,0.0509,81.3599,1.2034
OBS-009859,MC-178,54.4542,99.154,1.6366,66.117,8.7562,0.0914,75.7112,0.6329
OBS-011224,MC-204,50.6894,133.0318,5.3457,76.4434,15.3493,0.2562,86.9583,3.5932
OBS-001717,MC-123,56.6295,113.7593,1.0445,68.9411,8.7343,0.0903,67.4235,0.1949
OBS-010411,MC-227,60.3776,114.3952,1.7183,68.4844,10.1814,0.0025,80.6943,1.0639
OBS-009691,MC-223,56.3763,121.627,2.0948,69.2128,6.7388,0.041,68.8132,0.9255
OBS-005364,MC-201,91.8666,190.631,3.1838,89.617,10.9306,0.1053,106.9781,1.8879
OBS-009163,MC-019,73.2743,141.9571,1.7594,74.7824,9.7485,0.0173,98.7986,1.0777
OBS-008607,MC-027,65.3881,131.6831,1.4298,70.8354,11.2594,0.1003,79.3509,0.7262
OBS-001576,MC-218,65.7822,125.5907,2.1504,72.5796,7.9322,0.0636,90.1277,0.3357
OBS-002210,MC-046,63.6611,124.6591,1.6874,71.6722,7.8791,0.083,89.4459,1.4368
OBS-006461,MC-172,50.1591,127.8508,4.8857,82.2414,15.3023,0.2466,91.1213,3.6689
OBS-007551,MC-235,75.1964,179.6862,2.7318,83.3068,11.152,0.1115,102.0899,1.0852
OBS-007293,MC-021,98.1228,212.4834,3.0766,93.6561,11.5688,0.1624,120.7515,1.5281
OBS-010324,MC-108,46.1493,131.4626,5.4927,77.5006,14.0313,0.2246,81.9094,2.6451
OBS-000281,MC-215,99.6781,207.5059,3.1618,97.439,12.0749,0.1365,128.6418,1.7208
OBS-004257,MC-168,65.6121,122.8183,1.8996,66.9562,7.8902,0.1202,85.9682,1.2113
OBS-008467,MC-121,76.3004,165.192,1.8338,82.7279,8.9257,0.1274,99.2428,1.5749
OBS-003982,MC-096,66.9928,130.608,2.1865,74.1659,9.8199,0.11,94.0692,0.9861
OBS-000451,MC-168,46.6088,130.9967,6.3288,79.0779,15.4582,0.2546,95.1876,4.1028
OBS-005304,MC-095,78.6844,174.1999,2.9009,84.8678,10.6856,0.1611,96.8384,1.3861
OBS-002787,MC-136,47.3234,123.1732,5.4252,76.9069,15.696,0.2673,90.7008,4.2283
OBS-006926,MC-114,44.4253,127.9456,5.8776,75.5306,16.694,0.3382,85.8072,3.0651
OBS-002039,MC-089,51.6732,150.0042,4.6899,81.0444,14.8393,0.2237,95.8439,3.8881
OBS-008158,MC-057,65.4253,123.1765,2.203,70.2106,7.6977,0.0903,78.5993,1.311
OBS-006865,MC-065,67.2566,122.4302,1.0854,67.5269,8.113,0.022,84.709,0.5976
OBS-007984,MC-005,52.9049,135.7908,5.886,85.0102,15.8951,0.1848,94.3489,3.5363
OBS-011759,MC-234,59.6146,122.4085,1.8949,72.068,7.8234,0.0618,92.1899,0.4999
OBS-006332,MC-134,57.9639,102.3089,1.2634,69.6463,6.5077,0.0658,75.2299,0.2255
OBS-003584,MC-193,71.1879,116.3784,2.3046,70.0715,8.9337,0.0887,81.8992,0.906
OBS-002467,MC-225,88.9905,173.791,3.2763,86.5312,10.8014,0.1646,102.1017,2.4175
OBS-010501,MC-092,55.2358,104.3949,1.5003,68.9545,7.5108,0.1011,88.46,1.1912
OBS-008535,MC-060,50.6069,145.4527,5.9342,78.1971,16.5076,0.2832,96.9139,4.0331
OBS-011192,MC-070,50.5853,137.416,6.3353,82.7992,16.0739,0.2548,85.0788,4.2925
OBS-003308,MC-188,60.547,99.8719,1.269,69.996,9.6452,0.0651,88.1432,0.3073
OBS-009714,MC-213,94.7817,203.152,3.8617,96.4434,13.3851,0.1344,112.4707,1.7917
OBS-007590,MC-058,57.8013,110.295,1.5343,73.6944,6.6394,0.1301,85.9713,1.8147
OBS-011960,MC-048,75.5511,162.9544,2.675,86.8551,8.9111,0.1266,86.2439,0.7864
OBS-006770,MC-056,37.3716,134.2847,5.1292,77.1988,16.1206,0.239,75.3724,4.5179
OBS-000142,MC-027,89.7495,198.2608,2.5078,90.4558,12.6831,0.1344,113.529,1.7136
OBS-011138,MC-149,63.3227,123.0968,1.9354,69.7817,8.4947,0.1187,87.5777,0.4347
OBS-005127,MC-176,50.0657,145.8285,6.0395,80.6126,16.0985,0.284,99.0319,3.6788
OBS-008706,MC-080,55.9044,104.7825,1.7668,67.1881,8.061,0.0743,80.1524,0.8538
OBS-004058,MC-197,83.8083,177.0131,2.3698,89.6161,11.3474,0.0559,104.4584,0.7688
OBS-008859,MC-026,99.9596,205.7246,3.7218,92.6778,10.4871,0.136,119.8169,1.5669
OBS-009799,MC-231,48.3485,102.8064,1.443,69.2033,7.0203,0.0554,68.6615,1.5534
OBS-010048,MC-012,36.9834,115.8344,5.1128,75.0531,14.7442,0.1931,74.4493,4.2609
OBS-002695,MC-133,56.4021,108.788,1.1734,63.7503,5.6196,0.065,69.4651,0.61
OBS-011272,MC-100,94.5434,207.0012,3.808,93.726,11.4212,0.1515,111.2395,2.1786
OBS-003222,MC-235,88.1114,198.1524,2.8837,96.5406,11.7469,0.1474,98.484,2.1173
OBS-005954,MC-184,39.7662,133.7531,5.1449,74.5816,14.7177,0.2185,77.4558,4.6213
OBS-004200,MC-091,96.8443,202.7211,2.6973,91.4093,13.9006,0.1135,111.316,1.302
OBS-008210,MC-151,66.4794,133.4121,1.5195,74.64,10.7866,0.1033,95.0518,0.6339
OBS-007988,MC-212,69.827,126.771,2.1286,72.6709,9.7918,0.059,80.2242,0.1
OBS-004536,MC-076,45.5167,116.0702,5.2782,75.5498,13.6951,0.265,84.2635,4.5764
OBS-007489,MC-135,66.9685,127.1646,1.7198,78.0734,10.3749,0.0643,90.4172,1.8816
OBS-000516,MC-201,44.9351,132.4418,5.9726,80.7911,14.8611,0.216,90.9589,5.06
OBS-004064,MC-240,61.188,122.1545,1.1676,67.3545,7.6286,0.0203,79.4861,0.5483
OBS-005610,MC-036,71.0546,129.66,2.2388,75.832,9.3767,0.1042,90.5131,0.5152
OBS-005702,MC-221,53.9788,107.002,2.4453,67.4643,7.143,0.0436,74.9155,0.1
OBS-008873,MC-221,49.7642,142.1341,5.9391,80.0563,15.7907,0.2445,94.5829,3.2177
OBS-005056,MC-126,63.7295,109.8902,1.97,74.3794,9.3348,0.1291,93.595,0.5904
OBS-006896,MC-185,54.9229,138.643,6.6818,82.8641,16.3851,0.2741,96.8053,4.0063
OBS-001825,MC-017,71.3496,119.9718,1.7752,69.8766,8.4749,0.1177,78.8174,1.3872
OBS-008162,MC-051,84.7945,180.6793,3.3384,89.665,10.5561,0.0893,97.8907,2.3463
OBS-009804,MC-025,99.7221,209.4051,3.9558,93.829,13.1269,0.0796,121.0194,1.3168
OBS-010585,MC-171,60.2298,111.684,0.9202,67.5855,7.1075,0.0809,77.3562,1.0781
OBS-004463,MC-205,49.7893,145.7379,6.9306,78.1427,17.1689,0.2336,95.0255,2.9319
OBS-001259,MC-209,62.1228,114.1509,2.1463,66.9813,7.227,0.0895,94.015,0.5918
OBS-009052,MC-081,57.788,105.4881,0.9811,68.4366,7.6162,0.0919,80.4305,0.6538
OBS-008456,MC-096,104.2655,207.364,3.5471,95.5619,13.3935,0.1532,120.8506,2.0183
OBS-008595,MC-088,66.2539,124.0066,1.4726,69.9334,8.7879,0.1005,86.1664,0.6665
OBS-010772,MC-192,56.0233,147.9606,6.4194,79.5958,16.0352,0.2957,94.3427,4.7346
OBS-011679,MC-101,70.6409,122.6141,1.6727,70.2524,8.6947,0.0461,87.7888,0.7711
OBS-007199,MC-221,85.4644,190.0043,2.7451,89.5988,9.7438,0.1519,104.1609,2.0788
OBS-000515,MC-081,61.7413,104.7341,1.8271,67.9835,8.8283,0.0851,82.1679,1.3009
OBS-003873,MC-024,60.6975,127.4623,1.2674,66.153,7.5579,0.0995,88.9401,0.6602
OBS-011589,MC-099,66.9538,110.9798,1.7492,73.7547,8.0479,0.1258,87.6086,0.3779
OBS-002838,MC-081,88.1451,191.7623,2.668,96.6828,11.9798,0.0827,109.8296,1.4128
OBS-003218,MC-219,65.3297,113.5288,1.5588,68.6391,8.8247,0.0588,87.3535,1.1114
OBS-002596,MC-238,64.4992,129.1823,2.0998,69.7859,8.2442,0.1059,96.9952,0.7616
OBS-008461,MC-071,50.4265,149.8503,5.7349,79.4614,17.2528,0.2313,94.3731,3.9895
OBS-010791,MC-148,93.4744,204.1031,3.3343,94.3998,12.9666,0.1422,115.0742,1.4961
OBS-007257,MC-106,72.9637,138.0881,1.6824,74.8373,8.8049,0.0825,99.008,1.2033
OBS-006066,MC-192,38.7688,122.1423,4.7923,75.3101,14.2306,0.2863,83.7387,3.9459
OBS-009143,MC-066,63.9231,126.0158,1.5224,71.2432,7.7473,0.0958,77.996,1.5689
OBS-002551,MC-070,103.9795,221.6399,3.3709,98.1211,13.7603,0.0909,125.5307,2.1138
OBS-001468,MC-023,88.8935,183.3819,3.3486,87.8211,12.1874,0.099,108.019,2.3492
OBS-009398,MC-029,58.9787,102.6137,1.4064,70.1057,7.1899,0.0481,79.818,1.155
OBS-008489,MC-092,69.935,176.9573,2.831,87.5639,10.1168,0.1222,98.1569,1.7651
OBS-004534,MC-006,66.4221,122.1607,2.0279,71.5645,6.6995,0.0693,80.0902,0.7131
OBS-001447,MC-136,81.0327,176.6227,2.9964,84.8614,10.51,0.082,93.8899,1.3392
OBS-001732,MC-127,56.5329,106.8185,1.8139,67.5566,8.8979,0.1421,76.7552,0.2582
OBS-003983,MC-030,86.9205,184.0643,2.9028,94.8411,10.9469,0.1649,107.1119,2.0715
OBS-007063,MC-170,61.9861,132.7444,2.3513,66.6539,8.5803,0.061,80.375,0.1536
OBS-010316,MC-165,90.1348,199.1018,2.4674,93.5103,11.4544,0.1711,101.7657,0.6827
OBS-001419,MC-094,55.6473,115.9003,1.5926,69.1729,8.656,0.0638,77.9941,0.5285
OBS-002064,MC-218,100.3517,206.0922,3.4614,94.909,12.7453,0.1411,121.293,1.9575
OBS-000220,MC-032,61.2202,135.0728,1.6116,71.6741,8.7353,0.063,92.4776,0.5197
OBS-002303,MC-143,58.0502,123.2655,1.7359,69.5496,9.0825,0.0673,81.8269,0.1
OBS-004854,MC-233,97.1532,208.459,3.3284,91.3951,12.2888,0.097,121.4858,1.8462
OBS-002337,MC-131,93.723,191.3661,3.3947,91.7844,13.2319,0.0799,115.2887,1.6472
OBS-010693,MC-018,49.4048,132.5576,5.5785,76.8056,15.4247,0.2617,85.6037,3.4217
OBS-009662,MC-108,99.8046,197.4667,3.2949,95.2664,12.7631,0.0783,117.2845,1.3704
OBS-010361,MC-079,60.3139,118.2381,1.5458,70.1845,8.3198,0.0604,82.6199,0.6934
OBS-002662,MC-015,64.1081,125.8077,1.6601,71.3457,9.677,0,87.0102,1.3976
OBS-000679,MC-155,79.5213,184.0934,3.1276,87.0469,12.8178,0.0922,97.3264,2.2253
OBS-000689,MC-088,59.8913,119.0088,1.7263,66.6478,8.8732,0.1147,78.6504,1.2217
OBS-005046,MC-173,71.5715,133.2025,2.2983,79.4881,7.9508,0.0356,100.149,0.6333
OBS-000546,MC-026,72.6509,141.6726,2.2413,75.2566,8.4014,0.121,108.0767,1.9418
OBS-011975,MC-215,46.2673,125.0768,5.7427,75.9439,16.1874,0.2679,84.4456,4.7852
OBS-010537,MC-139,58.5276,102.6371,1.5506,70.8001,8.7448,0.0462,85.7818,0.1
OBS-004558,MC-143,92.413,206.2353,3.6749,96.9704,12.0451,0.1299,115.7589,1.5525
OBS-003254,MC-081,68.8849,129.2916,2.7334,72.563,10.2163,0.0733,91.7717,0.1
OBS-004951,MC-036,48.2871,134.5655,5.539,81.6901,16.0445,0.198,95.5508,3.293
OBS-005419,MC-206,68.022,127.0991,1.5792,73.0406,9.4516,0.0748,81.3484,0.3586
OBS-007252,MC-022,63.6556,111.367,1.3996,70.3271,7.9448,0.0414,82.3758,1.1471
OBS-010080,MC-041,62.2518,158.2891,6.2905,85.7799,19.1819,0.2615,106.8181,3.6999
OBS-011923,MC-193,53.3835,96.3282,0.6501,66.9231,6.7464,0.1103,71.6807,1.1222
OBS-001140,MC-058,56.1518,111.2328,1.839,71.4597,6.9214,0.0777,84.9966,0.3538
OBS-006673,MC-121,55.9523,102.5189,2.4121,66.3678,6.9593,0.0965,80.6991,0.4978
OBS-009706,MC-144,80.3161,175.3814,2.5302,89.9952,11.6962,0.122,91.4435,1.4115
OBS-004791,MC-008,51.6124,102.3988,1.4587,68.5184,6.5117,0.0391,80.8948,0.5636
OBS-004910,MC-085,66.0871,142.7104,6.1982,83.7438,16.5796,0.2083,104.7265,3.6596
OBS-007508,MC-068,69.6548,125.5895,1.9089,72.3194,10.6269,0.037,83.5363,0.5504
OBS-005612,MC-033,88.5868,181.3793,3.2237,94.2415,10.0479,0.1214,117.7823,1.8081
OBS-005313,MC-060,59.2916,123.1665,2.0449,75.5853,10.6068,0.0814,87.2231,1.2103
OBS-000465,MC-200,49.7693,131.0694,5.8649,77.9553,16.0308,0.2455,95.972,3.4619
OBS-003446,MC-192,81.1662,172.8793,2.2469,87.1256,10.0333,0.0741,99.0746,1.5053
OBS-011118,MC-027,98.0499,205.4711,2.5906,94.6901,12.5857,0.1282,118.8594,0.9877
OBS-006147,MC-067,63.0584,118.9458,1.9543,73.1861,8.4378,0,87.0299,1.1972
OBS-006669,MC-101,95.7158,209.4669,4.103,94.1287,13.1029,0.1744,110.4048,1.5225
OBS-007074,MC-110,48.1488,124.3226,6.0325,82.5973,16.1208,0.2341,93.2808,4.5479
OBS-007537,MC-153,66.7032,132.9262,2.389,70.8714,8.5966,0.0899,87.3254,1.3939
OBS-008576,MC-198,61.8875,122.4983,0.8725,70.8783,6.2991,0.1144,83.32,0.8719
OBS-003629,MC-188,65.001,114.2708,1.9126,72.5903,8.6901,0.1254,84.8905,0.1
OBS-005180,MC-099,60.6363,110.8639,2.3441,69.4795,9.5325,0.1385,85.4905,0.3923
OBS-009883,MC-137,89.8203,191.4334,3.639,94.6989,11.3931,0.2242,113.422,2.4626
OBS-007158,MC-113,60.0735,124.8909,1.5834,70.6238,8.4045,0.0548,80.366,0.7848
OBS-001962,MC-206,95.941,196.7324,3.4095,95.0821,12.4642,0.1026,114.3957,2.6279
OBS-004654,MC-042,64.6404,125.1864,1.5943,69.8937,8.509,0.0811,88.234,1.0152
OBS-009338,MC-161,52.2299,101.7211,1.2577,68.0804,8.0104,0.0431,80.6416,0.8486
OBS-006376,MC-176,60.1199,161.6461,6.1542,84.6138,17.8404,0.2353,100.2881,4.0818
OBS-003438,MC-233,95.7349,190.9113,3.0376,91.8477,12.9744,0.1404,123.6614,1.4789
OBS-002466,MC-125,89.0136,178.2263,3.762,89.2349,10.7346,0.0917,109.8048,2.0693
OBS-002393,MC-157,44.4605,116.4156,5.2599,75.3749,15.0445,0.2409,77.2197,3.995
OBS-005009,MC-185,66.1454,124.9933,2.3974,72.7604,8.7577,0.114,95.5334,0.1
OBS-001414,MC-187,55.7074,140.2283,5.6932,82.8857,14.6101,0.2559,94.1039,4.0962
OBS-000962,MC-016,77.5796,177.9555,2.0206,87.8132,10.9607,0.0941,88.7852,2.1446
OBS-006389,MC-233,63.1168,124.895,2.0295,70.5663,8.6869,0.0634,84.843,0.1
OBS-011501,MC-009,50.5044,139.8159,6.0246,79.7129,15.6279,0.2302,91.9399,3.1935
OBS-010627,MC-190,66.9244,119.8121,1.9408,74.9414,7.5906,0.0848,97.8161,1.2475
OBS-006356,MC-148,59.9154,102.8037,1.5955,71.5746,7.2491,0.0489,84.9436,0.5031
OBS-005961,MC-110,49.2554,124.9032,6.2577,75.5439,15.5575,0.2357,89.2493,4.0438
OBS-004861,MC-191,59.2556,107.4089,0.92,72.6581,9.4508,0.0607,73.9701,1.7204
OBS-003474,MC-031,55.0363,106.5137,1.1743,67.5676,9.2083,0.0898,82.0783,1.1154
OBS-001222,MC-123,81.5114,187.126,2.821,93.5935,12.5998,0.1495,103.7605,1.2953
OBS-002508,MC-169,85.103,186.5634,2.3876,91.918,11.6846,0.1097,106.2557,2.5953
OBS-009463,MC-132,97.9048,202.2538,3.3427,92.3477,12.3903,0.1224,110.8092,1.0812
OBS-004265,MC-028,55.6006,125.0465,0.8876,69.0451,6.2127,0.1059,63.331,0.6388
OBS-011029,MC-095,60.9828,124.8289,2.0539,74.8393,8.7594,0.0945,84.9564,0.3114
OBS-004785,MC-124,93.7817,201.4736,3.3058,94.3855,12.0699,0.1731,111.4242,1.3583
OBS-004576,MC-147,97.1922,195.9805,3.5385,92.5458,11.4467,0.1971,116.5636,0.905
OBS-001372,MC-228,53.7712,140.1023,5.3774,77.2762,16.427,0.2945,89.4385,2.8287
OBS-008711,MC-115,92.6332,199.2411,2.3575,94.8612,13.6772,0.1596,118.6926,2.0652
OBS-000510,MC-076,71.0569,132.0515,1.6893,75.7831,10.0342,0.0905,94.3321,0.3389
OBS-000327,MC-014,53.0729,106.9075,0.6236,69.3042,8.1321,0.0594,68.7246,0.4931
OBS-006979,MC-064,89.5485,198.6422,2.4004,91.6264,11.8875,0.1304,112.8491,1.939
OBS-011305,MC-114,61.0367,149.0209,6.1985,86.0944,16.2636,0.2201,93.6702,4.0686
OBS-011994,MC-029,51.537,146.1535,6.2397,81.1102,17.283,0.2246,80.3937,3.5519
OBS-004812,MC-120,60.4763,116.1179,1.7871,66.2885,7.4963,0.0744,86.1071,0.5977
OBS-006891,MC-056,67.4964,124.4469,1.6567,74.2805,7.7031,0.0652,85.9648,0.3815
OBS-002580,MC-087,89.2719,186.3948,2.2363,86.8506,11.6328,0.1549,89.0522,2.0602
OBS-001549,MC-192,72.6251,132.9909,1.7552,70.925,8.7027,0.0926,95.3576,0.9751
OBS-000870,MC-112,58.9737,112.3372,1.6556,71.4661,9.0432,0.0223,80.7003,1.2817
OBS-007133,MC-176,68.6019,123.6624,1.3078,72.1312,9.5554,0.078,89.2814,1.2487
OBS-007104,MC-232,55.1208,117.469,0.8558,70.5608,6.4235,0.0679,78.5115,1.3539
